InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
568567,85053,FRENCH ENAMEL CANDLEHOLDER,1,9/27/2011 18:41,4.13,,United Kingdom
578155,22751,FELTCRAFT PRINCESS OLIVIA DOLL,1,11/23/2011 11:32,3.75,12748.0,United Kingdom
577228,22804,PINK HANGING HEART T-LIGHT HOLDER,6,11/18/2011 12:07,2.95,12391.0,Cyprus
578305,84609,TALL ROCOCO CANDLE HOLDER,20,11/23/2011 15:44,7.25,14088.0,United Kingdom
537626,22729,ALARM CLOCK BAKELIKE ORANGE,4,12/7/2010 14:57,3.75,12347.0,Iceland
571899,21742,LARGE ROUND WICKER PLATTER ,3,10/19/2011 14:22,5.95,16885.0,United Kingdom
570872,21704,BAG 250g SWIRLY MARBLES,3,10/12/2011 16:40,1.63,,United Kingdom
580730,22822,CREAM WALL PLANTER HEART SHAPED,1,12/5/2011 17:28,12.46,,United Kingdom
539742,21259,VICTORIAN SEWING BOX SMALL ,1,12/21/2010 15:20,12.72,,United Kingdom
556108,20712,JUMBO BAG WOODLAND ANIMALS,1,6/8/2011 17:59,4.13,,United Kingdom
572863,22595,GINGHAM HEART DECORATION,30,10/26/2011 12:53,0.85,17841.0,United Kingdom
560233,20726,LUNCH BAG WOODLAND,2,7/17/2011 11:10,1.65,16813.0,United Kingdom
558475,21907,I'M ON HOLIDAY METAL SIGN,1,6/29/2011 15:58,4.13,,United Kingdom
557484,85152,HAND OVER THE CHOCOLATE   SIGN ,2,6/20/2011 14:36,2.1,14796.0,United Kingdom
573019,21212,PACK OF 72 RETROSPOT CAKE CASES,24,10/27/2011 12:33,0.55,15145.0,United Kingdom
541827,84711B,PINK OVAL SHAPE TRINKET BOX,1,1/21/2011 17:05,5.79,,United Kingdom
541969,21976,PACK OF 60 MUSHROOM CAKE CASES,1,1/24/2011 13:46,1.25,,United Kingdom
575851,21034,REX CASH+CARRY JUMBO SHOPPER,1,11/11/2011 12:13,0.95,14662.0,United Kingdom
560053,84944,SET OF 6 KASHMIR FOLKART BAUBLES,6,7/14/2011 15:44,1.65,17612.0,United Kingdom
538349,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,2,12/10/2010 14:59,2.51,,United Kingdom
578270,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,15,11/23/2011 13:39,0.83,14096.0,United Kingdom
541999,85129D,BEADED CRYSTAL HEART PINK SMALL,1,1/25/2011 10:45,2.46,,United Kingdom
541219,22344,PARTY PIZZA DISH PINK POLKADOT,2,1/14/2011 14:06,0.42,,United Kingdom
549256,22147,FELTCRAFT BUTTERFLY HEARTS,12,4/7/2011 12:24,1.45,15754.0,United Kingdom
568069,23512,EMBROIDERED RIBBON REEL ROSIE,6,9/23/2011 14:05,2.08,13336.0,United Kingdom
543458,21755,LOVE BUILDING BLOCK WORD,2,2/8/2011 13:28,5.95,14587.0,United Kingdom
572743,22349,DOG BOWL CHASING BALL DESIGN,6,10/25/2011 16:13,3.75,14482.0,United Kingdom
C548976,85159B,"WHITE TEA,COFFEE,SUGAR JARS",-7,4/5/2011 11:50,1.95,17725.0,United Kingdom
566601,47504K,ENGLISH ROSE GARDEN SECATEURS,1,9/13/2011 15:57,0.79,16469.0,United Kingdom
581325,23511,EMBROIDERED RIBBON REEL EMILY ,2,12/8/2011 11:53,2.08,15877.0,United Kingdom
568898,22689,DOORMAT MERRY CHRISTMAS RED ,2,9/29/2011 13:17,8.25,13354.0,United Kingdom
571549,21810,CHRISTMAS HANGING STAR WITH BELL,48,10/18/2011 8:12,0.39,13536.0,United Kingdom
546543,21461,BLUE EASTER EGG HUNT START POST,1,3/14/2011 15:40,1.95,17841.0,United Kingdom
554694,23173,REGENCY TEAPOT ROSES ,2,5/25/2011 17:06,9.95,,United Kingdom
569389,M,Manual,1,10/3/2011 16:51,32.22,15502.0,United Kingdom
556084,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,36,6/8/2011 15:23,0.85,17491.0,United Kingdom
561455,22178,VICTORIAN GLASS HANGING T-LIGHT,24,7/27/2011 11:58,1.25,15095.0,United Kingdom
581492,22651,GENTLEMAN SHIRT REPAIR KIT ,1,12/9/2011 10:03,1.63,,United Kingdom
560862,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,7/21/2011 13:48,2.95,14085.0,United Kingdom
560534,23282,FOLDING BUTTERFLY MIRROR IVORY ,12,7/19/2011 12:10,0.83,14911.0,EIRE
576329,16235,RECYCLED PENCIL WITH RABBIT ERASER,6,11/14/2011 15:22,0.42,,United Kingdom
561222,22815,CARD PSYCHEDELIC APPLES,12,7/26/2011 9:27,0.42,13588.0,United Kingdom
559125,23290,SPACEBOY CHILDRENS BOWL,8,7/6/2011 12:32,1.25,13985.0,United Kingdom
539760,15036,ASSORTED COLOURS SILK FAN,12,12/21/2010 17:16,0.75,17400.0,United Kingdom
555558,22381,TOY TIDY PINK POLKADOT,7,6/5/2011 14:06,2.1,14159.0,United Kingdom
558475,16238,PARTY TIME PENCIL ERASERS,4,6/29/2011 15:58,0.42,,United Kingdom
566292,22945,CHRISTMAS METAL TAGS ASSORTED ,24,9/11/2011 15:35,0.85,13381.0,United Kingdom
560118,22167, OVAL WALL MIRROR DIAMANTE ,2,7/15/2011 10:21,9.95,16818.0,United Kingdom
575034,23390,DOLLY GIRL MINI BACKPACK,1,11/8/2011 11:38,4.15,15573.0,United Kingdom
557301,22072,RED RETROSPOT TEA CUP AND SAUCER ,4,6/19/2011 14:08,3.75,15373.0,United Kingdom
581439,22169,FAMILY ALBUM WHITE PICTURE FRAME,1,12/8/2011 16:30,16.63,,United Kingdom
574103,23570,TRADITIONAL PICK UP STICKS GAME ,12,11/3/2011 10:30,1.25,13636.0,United Kingdom
541684,22109,FULL ENGLISH BREAKFAST PLATE,4,1/20/2011 15:22,3.75,15498.0,United Kingdom
560567,23207,LUNCH BAG ALPHABET DESIGN,1,7/19/2011 13:57,4.96,,United Kingdom
576841,23335,EGG FRYING PAN IVORY ,1,11/16/2011 15:26,2.08,17368.0,United Kingdom
537246,22271,FELTCRAFT DOLL ROSIE,6,12/6/2010 10:27,2.95,12808.0,Portugal
574017,22580,ADVENT CALENDAR GINGHAM SACK,3,11/2/2011 12:04,5.95,16014.0,United Kingdom
555936,21090,SET/6 COLLAGE PAPER PLATES,12,6/8/2011 9:16,0.39,12567.0,France
545590,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,3/4/2011 10:24,1.25,15220.0,United Kingdom
558196,23177,TREASURE ISLAND BOOK BOX,3,6/27/2011 12:38,2.25,16033.0,United Kingdom
552514,22969,HOMEMADE JAM SCENTED CANDLES,1,5/9/2011 16:30,3.29,,United Kingdom
565234,22078,RIBBON REEL LACE DESIGN ,1,9/2/2011 9:38,4.13,,United Kingdom
550768,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,2,4/20/2011 12:44,4.25,15039.0,United Kingdom
560878,23205,CHARLOTTE BAG VINTAGE ALPHABET ,2,7/21/2011 15:16,0.85,14410.0,United Kingdom
577813,21136,PAINTED METAL PEARS ASSORTED,16,11/22/2011 9:06,1.69,14297.0,United Kingdom
553389,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,5/16/2011 16:37,4.13,,United Kingdom
563348,22727,ALARM CLOCK BAKELIKE RED ,8,8/15/2011 13:48,3.75,13078.0,United Kingdom
540681,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",6,1/10/2011 16:25,0.85,,United Kingdom
581469,22364,GLASS JAR DIGESTIVE BISCUITS,1,12/8/2011 19:28,2.95,14606.0,United Kingdom
552669,23171,REGENCY TEA PLATE GREEN ,12,5/10/2011 15:05,1.65,16710.0,United Kingdom
561359,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,16,7/26/2011 15:29,0.42,17160.0,United Kingdom
560926,22279,POCKET BAG BLUE PAISLEY RED SPOT,5,7/22/2011 9:20,0.83,,United Kingdom
581492,22342,HOME GARLAND PAINTED ZINC ,7,12/9/2011 10:03,3.29,,United Kingdom
574550,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,11/4/2011 15:18,2.95,12484.0,Spain
570818,22478,BIRDHOUSE GARDEN MARKER ,2,10/12/2011 12:47,1.25,17841.0,United Kingdom
550953,21670,BLUE SPOT CERAMIC DRAWER KNOB,8,4/21/2011 16:17,3.29,,United Kingdom
573867,22492,MINI PAINT SET VINTAGE ,36,11/1/2011 12:12,0.65,12674.0,France
564757,22355,CHARLOTTE BAG SUKI DESIGN,2,8/30/2011 10:36,1.63,,United Kingdom
567477,23103,JINGLE BELL HEART DECORATION,11,9/20/2011 13:20,1.65,16327.0,United Kingdom
565847,22089,PAPER BUNTING VINTAGE PAISLEY,4,9/7/2011 12:44,4.13,,United Kingdom
579557,21479,WHITE SKULL HOT WATER BOTTLE ,7,11/30/2011 11:18,9.13,,United Kingdom
549575,22212,FOUR HOOK  WHITE LOVEBIRDS,2,4/10/2011 16:04,2.1,13956.0,United Kingdom
536876,22551,PLASTERS IN TIN SPACEBOY,2,12/3/2010 11:36,3.36,,United Kingdom
558328,22706,WRAP COWBOYS  ,25,6/28/2011 12:09,0.42,15146.0,United Kingdom
550527,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,24,4/19/2011 10:48,0.85,12476.0,Germany
545217,22839,3 TIER CAKE TIN GREEN AND CREAM,1,2/28/2011 16:59,29.17,,United Kingdom
570197,84663A,GRASS HOPPER WOODEN WALL CLOCK ,2,10/7/2011 15:45,0.79,13755.0,United Kingdom
558774,21062,PARTY INVITES SPACEMAN,1,7/4/2011 10:17,0.83,,United Kingdom
542607,22131,FOOD CONTAINER SET 3 LOVE HEART ,3,1/30/2011 13:48,1.95,13148.0,United Kingdom
537823,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,2,12/8/2010 14:25,1.66,,United Kingdom
555547,22423,REGENCY CAKESTAND 3 TIER,1,6/5/2011 13:13,12.75,12681.0,France
571041,22678,FRENCH BLUE METAL DOOR SIGN 3,1,10/13/2011 13:00,1.25,14527.0,United Kingdom
578065,21731,RED TOADSTOOL LED NIGHT LIGHT,4,11/22/2011 15:41,3.29,,United Kingdom
568908,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,9/29/2011 13:38,2.55,16653.0,United Kingdom
572212,23162,REGENCY TEA STRAINER,48,10/21/2011 12:25,3.29,13918.0,United Kingdom
557308,84987,SET OF 36 TEATIME PAPER DOILIES,1,6/19/2011 15:13,1.45,16744.0,United Kingdom
570466,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,2,10/10/2011 16:03,6.75,16791.0,United Kingdom
553034,40016,CHINESE DRAGON PAPER LANTERNS,10,5/12/2011 20:03,0.42,17970.0,United Kingdom
552520,20728,LUNCH BAG CARS BLUE,2,5/9/2011 16:34,4.13,,United Kingdom
551958,21244,BLUE POLKADOT PLATE ,8,5/5/2011 12:37,1.69,13883.0,United Kingdom
564734,22355,CHARLOTTE BAG SUKI DESIGN,6,8/28/2011 13:32,0.85,12484.0,Spain
570852,22728,ALARM CLOCK BAKELIKE PINK,4,10/12/2011 14:48,3.75,13078.0,United Kingdom
553672,22224,WHITE LOVEBIRD LANTERN,6,5/18/2011 12:44,2.95,15811.0,United Kingdom
566446,22679,FRENCH BLUE METAL DOOR SIGN 4,1,9/12/2011 15:40,2.46,,United Kingdom
574529,22907,PACK OF 20 NAPKINS PANTRY DESIGN,6,11/4/2011 14:06,0.85,17233.0,United Kingdom
544675,22680,FRENCH BLUE METAL DOOR SIGN 5,5,2/22/2011 15:59,1.25,16011.0,United Kingdom
571215,21668,RED STRIPE CERAMIC DRAWER KNOB,12,10/14/2011 12:57,1.45,13810.0,Germany
563194,22426,ENAMEL WASH BOWL CREAM,4,8/12/2011 16:36,3.75,17858.0,United Kingdom
558754,22727,ALARM CLOCK BAKELIKE RED ,1,7/3/2011 12:10,3.75,15518.0,United Kingdom
581001,POST,POSTAGE,3,12/7/2011 8:07,18.0,12583.0,France
571965,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,1,10/20/2011 10:41,2.55,17238.0,United Kingdom
580647,47563A,RETRO LONGBOARD IRONING BOARD COVER,1,12/5/2011 13:14,1.25,14083.0,United Kingdom
541972,22960,JAM MAKING SET WITH JARS,6,1/24/2011 13:58,4.25,12935.0,United Kingdom
542530,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,1/28/2011 13:08,2.95,15365.0,United Kingdom
553891,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/19/2011 16:47,2.95,16839.0,United Kingdom
552039,84987,SET OF 36 TEATIME PAPER DOILIES,12,5/6/2011 8:10,1.45,13081.0,United Kingdom
544064,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,2/15/2011 13:50,8.5,17114.0,United Kingdom
569139,23404,HOME SWEET HOME BLACKBOARD,6,9/30/2011 14:55,4.95,16404.0,United Kingdom
547730,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,4,3/25/2011 11:01,1.45,14796.0,United Kingdom
580293,22413,METAL SIGN TAKE IT OR LEAVE IT ,1,12/2/2011 13:38,2.95,16426.0,United Kingdom
538156,22274,FELTCRAFT DOLL EMILY,3,12/9/2010 16:53,2.95,15555.0,United Kingdom
570875,20750,RED RETROSPOT MINI CASES,2,10/12/2011 17:00,7.95,12667.0,Finland
573362,21993,FLORAL FOLK STATIONERY SET,12,10/30/2011 13:06,1.25,12597.0,Spain
576834,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,24,11/16/2011 15:10,0.85,13458.0,United Kingdom
554132,21245,GREEN POLKADOT PLATE ,8,5/23/2011 9:43,1.69,12360.0,Austria
579472,22209,WOOD STAMP SET HAPPY BIRTHDAY,1,11/29/2011 15:09,0.83,13521.0,United Kingdom
580956,23214,JINGLE BELL HEART ANTIQUE GOLD,2,12/6/2011 14:23,2.08,17841.0,United Kingdom
573585,23539,WALL ART LOVES' SECRET ,2,10/31/2011 14:41,5.79,,United Kingdom
569577,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,10/5/2011 10:53,4.95,12828.0,United Kingdom
567183,21174,POTTERING IN THE SHED METAL SIGN,2,9/18/2011 15:32,2.08,14769.0,United Kingdom
553152,23093,SMALL PARISIENNE HEART PHOTO FRAME ,6,5/13/2011 14:55,2.49,13089.0,United Kingdom
550138,22582,PACK OF 6 SWEETIE GIFT BOXES,1,4/14/2011 14:02,2.55,12841.0,United Kingdom
539739,85152,HAND OVER THE CHOCOLATE   SIGN ,1,12/21/2010 15:19,4.21,,United Kingdom
554654,22960,JAM MAKING SET WITH JARS,6,5/25/2011 13:34,4.25,12815.0,Poland
558558,21669,BLUE STRIPE CERAMIC DRAWER KNOB,1,6/30/2011 13:17,1.25,17841.0,United Kingdom
565231,22677,FRENCH BLUE METAL DOOR SIGN 2,1,9/2/2011 9:26,2.46,,United Kingdom
560995,22440,BALLOON WATER BOMB PACK OF 35,2,7/22/2011 13:48,0.42,,United Kingdom
571672,23438, RED SPOT GIFT BAG LARGE,12,10/18/2011 13:15,1.25,13880.0,United Kingdom
541827,21043,APRON MODERN VINTAGE COTTON,2,1/21/2011 17:05,4.13,,United Kingdom
556071,17084P,DRAGONS BLOOD INCENSE,25,6/8/2011 14:52,0.21,15974.0,United Kingdom
549440,23184,BULL DOG BOTTLE OPENER,4,4/8/2011 12:42,4.95,17162.0,United Kingdom
548312,85088,CANDY SPOT HAND BAG,1,3/30/2011 12:12,2.1,16059.0,United Kingdom
575725,84692,BOX OF 24 COCKTAIL PARASOLS,50,11/10/2011 18:46,0.42,13098.0,United Kingdom
554003,23170,REGENCY TEA PLATE ROSES ,48,5/20/2011 12:17,1.45,13324.0,United Kingdom
577411,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,11/20/2011 11:00,4.25,17387.0,United Kingdom
570416,23014,GLASS APOTHECARY BOTTLE ELIXIR,4,10/10/2011 13:30,3.95,15608.0,United Kingdom
538808,21915,RED  HARMONICA IN BOX ,12,12/14/2010 12:11,1.25,14057.0,United Kingdom
537369,22835,HOT WATER BOTTLE I AM SO POORLY,1,12/6/2010 12:41,4.65,17860.0,United Kingdom
540551,85017B,ENVELOPE 50 BLOSSOM IMAGES,2,1/10/2011 9:43,0.85,,United Kingdom
539595,22472,TV DINNER TRAY DOLLY GIRL,1,12/20/2010 13:43,11.02,,United Kingdom
556056,23237,SET OF 4 KNICK KNACK TINS LEAVES ,1,6/8/2011 13:35,4.15,17841.0,United Kingdom
541594,84823,DANISH ROSE FOLDING CHAIR,1,1/19/2011 15:30,7.95,14916.0,United Kingdom
540352,22834,HAND WARMER BABUSHKA DESIGN,7,1/6/2011 14:27,1.66,,United Kingdom
569246,21931,JUMBO STORAGE BAG SUKI,1,10/3/2011 9:57,4.13,14096.0,United Kingdom
539181,47471,RAINBOW PEGS PHOTO CLIP STRING,4,12/16/2010 11:51,0.65,12748.0,United Kingdom
566562,22601,CHRISTMAS RETROSPOT ANGEL WOOD,12,9/13/2011 12:18,0.85,17365.0,United Kingdom
C577775,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,-12,11/21/2011 16:00,8.5,12504.0,Germany
556039,22090,PAPER BUNTING RETROSPOT,6,6/8/2011 12:40,2.95,13001.0,United Kingdom
551525,22377,BOTTLE BAG RETROSPOT ,10,5/1/2011 12:37,2.1,14667.0,United Kingdom
561514,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,6,7/27/2011 15:14,2.1,14331.0,United Kingdom
570592,22731,3D CHRISTMAS STAMPS STICKERS ,1,10/11/2011 11:37,1.63,,United Kingdom
545340,22221,CAKE STAND LOVEBIRD 2 TIER PINK,4,3/2/2011 8:41,9.95,15416.0,United Kingdom
576212,22138,BAKING SET 9 PIECE RETROSPOT ,1,11/14/2011 12:45,4.95,18082.0,United Kingdom
569834,22699,ROSES REGENCY TEACUP AND SAUCER ,6,10/6/2011 13:00,2.95,14383.0,United Kingdom
576329,22835,HOT WATER BOTTLE I AM SO POORLY,2,11/14/2011 15:22,10.79,,United Kingdom
540278,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,1/6/2011 12:31,6.45,15719.0,United Kingdom
577299,20726,LUNCH BAG WOODLAND,10,11/18/2011 12:52,1.65,12498.0,Germany
543984,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,2/15/2011 9:35,9.95,15601.0,United Kingdom
567667,23008,DOLLY GIRL BABY GIFT SET,1,9/21/2011 15:24,10.79,,United Kingdom
551389,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,4/28/2011 11:45,1.25,12437.0,France
C541503,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,-1,1/18/2011 15:31,6.75,15291.0,United Kingdom
543047,22041,"RECORD FRAME 7"" SINGLE SIZE ",96,2/3/2011 9:42,2.1,16210.0,United Kingdom
569555,22625,RED KITCHEN SCALES,2,10/5/2011 8:17,8.5,17728.0,United Kingdom
541848,21580,RABBIT  DESIGN  COTTON TOTE BAG,1,1/23/2011 13:31,2.25,17611.0,United Kingdom
556010,16015,MEDIUM CHINESE STYLE SCISSOR,20,6/8/2011 11:43,0.36,17414.0,United Kingdom
536876,22777,GLASS CLOCHE LARGE,2,12/3/2010 11:36,16.98,,United Kingdom
579560,21094,SET/6 RED SPOTTY PAPER PLATES,5,11/30/2011 11:31,0.85,15039.0,United Kingdom
541999,20985,HEART CALCULATOR,1,1/25/2011 10:45,2.46,,United Kingdom
560483,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,7/19/2011 10:49,1.25,12955.0,United Kingdom
538418,22572,ROCKING HORSE GREEN CHRISTMAS ,2,12/12/2010 12:00,0.85,17372.0,United Kingdom
561371,90214R,"LETTER ""R"" BLING KEY RING",1,7/26/2011 16:25,0.83,,United Kingdom
550512,22268,EASTER DECORATION SITTING BUNNY,2,4/18/2011 16:31,0.85,18069.0,United Kingdom
558775,48194,DOORMAT HEARTS,300,7/4/2011 10:20,4.58,18102.0,United Kingdom
559506,23170,REGENCY TEA PLATE ROSES ,2,7/8/2011 15:17,3.29,,United Kingdom
547049,22766,PHOTO FRAME CORNICE,4,3/20/2011 11:56,2.95,17134.0,United Kingdom
580295,22308,TEA COSY BLUE STRIPE,1,12/2/2011 13:49,2.55,17841.0,United Kingdom
560777,21931,JUMBO STORAGE BAG SUKI,5,7/21/2011 9:30,4.13,,United Kingdom
572194,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,2,10/21/2011 11:43,0.39,17832.0,United Kingdom
576339,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,11/14/2011 15:27,3.29,14096.0,United Kingdom
541253,22960,JAM MAKING SET WITH JARS,1,1/16/2011 13:51,4.25,17841.0,United Kingdom
549881,22064,PINK DOUGHNUT TRINKET POT ,24,4/12/2011 15:30,1.65,14032.0,United Kingdom
563195,22907,PACK OF 20 NAPKINS PANTRY DESIGN,10,8/12/2011 16:36,1.63,,United Kingdom
559552,22795,SWEETHEART RECIPE BOOK STAND,1,7/10/2011 16:29,6.75,16014.0,United Kingdom
572292,84974,S/2 ZINC HEART DESIGN PLANTERS,2,10/23/2011 12:56,9.95,16017.0,United Kingdom
C558360,79163,BLACK CHAMPAGNE GLASS,-7,6/28/2011 15:10,0.39,16701.0,United Kingdom
578844,22348,TEA BAG PLATE RED RETROSPOT,9,11/25/2011 16:14,1.63,,United Kingdom
578942,22991,GIRAFFE WOODEN RULER,1,11/27/2011 13:29,1.95,17288.0,United Kingdom
550542,22115,METAL SIGN EMPIRE TEA,1,4/19/2011 11:37,5.79,,United Kingdom
580277,23080,RED METAL BOX TOP SECRET,2,12/2/2011 13:02,8.25,16474.0,United Kingdom
564327,21931,JUMBO STORAGE BAG SUKI,100,8/24/2011 13:33,1.74,16029.0,United Kingdom
566605,82582,AREA PATROLLED METAL SIGN,2,9/13/2011 16:27,2.1,13263.0,United Kingdom
571185,23294,SET OF 6 SNACK LOAF BAKING CASES,8,10/14/2011 11:15,0.83,13047.0,United Kingdom
570197,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,10/7/2011 15:45,1.65,13755.0,United Kingdom
547786,21754,HOME BUILDING BLOCK WORD,1,3/25/2011 11:44,5.95,14587.0,United Kingdom
537738,47559B,TEA TIME OVEN GLOVE,10,12/8/2010 11:02,1.25,17706.0,United Kingdom
541712,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,1,1/21/2011 11:19,4.25,17890.0,United Kingdom
550145,22727,ALARM CLOCK BAKELIKE RED ,8,4/14/2011 14:15,3.75,12637.0,France
537434,22312,OFFICE MUG WARMER POLKADOT,1,12/6/2010 16:57,5.91,,United Kingdom
579512,22822,CREAM WALL PLANTER HEART SHAPED,1,11/29/2011 16:47,12.46,,United Kingdom
554268,23191,BUNDLE OF 3 RETRO NOTE BOOKS,1,5/23/2011 12:59,1.65,15311.0,United Kingdom
C564964,22697,GREEN REGENCY TEACUP AND SAUCER,-1,8/31/2011 15:00,2.95,17315.0,United Kingdom
558125,47590A,BLUE HAPPY BIRTHDAY BUNTING,50,6/27/2011 10:20,4.65,16422.0,United Kingdom
536674,22195,LARGE HEART MEASURING SPOONS,1,12/2/2010 12:16,1.65,15923.0,United Kingdom
581125,20973,12 PENCIL SMALL TUBE WOODLAND,4,12/7/2011 12:41,0.65,14087.0,United Kingdom
576665,22561,WOODEN SCHOOL COLOURING SET,1,11/16/2011 11:46,1.65,17841.0,United Kingdom
552295,22911,PAPER CHAIN KIT LONDON,1,5/8/2011 14:08,2.95,14224.0,United Kingdom
553520,22629,SPACEBOY LUNCH BOX ,1,5/17/2011 14:32,1.95,17238.0,United Kingdom
568702,10120,DOGGY RUBBER,1,9/28/2011 15:18,0.21,17950.0,United Kingdom
576686,21238,RED RETROSPOT CUP,6,11/16/2011 12:08,0.85,16916.0,United Kingdom
567191,23206,LUNCH BAG APPLE DESIGN,10,9/19/2011 9:15,1.65,12562.0,France
547569,22241,GARLAND WOODEN HAPPY EASTER,24,3/24/2011 9:50,1.25,17491.0,United Kingdom
543040,21531,RED RETROSPOT SUGAR JAM BOWL,1,2/2/2011 17:06,2.55,17337.0,United Kingdom
576860,20757,RED DAISY POCKET BOOK ,3,11/16/2011 15:58,0.85,17602.0,United Kingdom
580647,22508,DOORSTOP RETROSPOT HEART,1,12/5/2011 13:14,3.75,14083.0,United Kingdom
575504,23175,REGENCY MILK JUG PINK ,4,11/10/2011 10:29,3.25,14895.0,United Kingdom
575087,23110,PARISIENNE KEY CABINET ,2,11/8/2011 13:57,5.75,16549.0,United Kingdom
580731,22942,CHRISTMAS LIGHTS 10 SANTAS ,2,12/5/2011 17:36,2.95,17383.0,United Kingdom
548176,20845,ZINC HEART LATTICE 2 WALL PLANTER,2,3/29/2011 14:20,6.35,13439.0,United Kingdom
566914,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,3,9/15/2011 14:08,0.39,15466.0,United Kingdom
542585,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,1/28/2011 15:29,3.75,17329.0,United Kingdom
558044,22847,BREAD BIN DINER STYLE IVORY,2,6/24/2011 13:29,16.95,13870.0,United Kingdom
537868,22315,200 RED + WHITE BENDY STRAWS,12,12/8/2010 16:49,1.25,12433.0,Norway
536534,22834,HAND WARMER BABUSHKA DESIGN,12,12/1/2010 13:33,2.1,15350.0,United Kingdom
557232,23290,SPACEBOY CHILDRENS BOWL,8,6/17/2011 14:28,1.25,12463.0,Belgium
538349,21212,PACK OF 72 RETROSPOT CAKE CASES,10,12/10/2010 14:59,1.28,,United Kingdom
565432,22099,CARAVAN SQUARE TISSUE BOX,1,9/4/2011 13:16,0.39,16241.0,United Kingdom
573264,22113,GREY HEART HOT WATER BOTTLE,5,10/28/2011 12:36,4.25,14415.0,United Kingdom
562201,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,1,8/3/2011 12:31,3.25,14527.0,United Kingdom
551014,22423,REGENCY CAKESTAND 3 TIER,4,4/26/2011 11:04,12.75,13209.0,United Kingdom
538148,22114,HOT WATER BOTTLE TEA AND SYMPATHY,5,12/9/2010 16:26,9.32,,United Kingdom
574744,22112,CHOCOLATE HOT WATER BOTTLE,6,11/7/2011 7:38,4.95,16612.0,United Kingdom
542414,84967A,,-2,1/27/2011 17:15,0.0,,United Kingdom
548551,22904,CALENDAR PAPER CUT DESIGN,6,4/1/2011 8:56,2.95,14886.0,United Kingdom
566674,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6,9/14/2011 11:41,2.89,15105.0,United Kingdom
549300,22960,JAM MAKING SET WITH JARS,6,4/8/2011 8:21,4.25,13362.0,United Kingdom
566518,21034,REX CASH+CARRY JUMBO SHOPPER,1,9/13/2011 11:24,0.95,17779.0,United Kingdom
577497,23291,DOLLY GIRL CHILDRENS CUP,4,11/20/2011 12:22,1.25,17555.0,United Kingdom
560285,23270,SET OF 2 CERAMIC PAINTED HEARTS ,12,7/18/2011 9:21,1.45,14944.0,United Kingdom
566296,23091,ZINC HERB GARDEN CONTAINER,1,9/11/2011 15:47,6.25,17841.0,United Kingdom
550477,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,4/18/2011 14:01,2.95,17338.0,United Kingdom
575965,22457,NATURAL SLATE HEART CHALKBOARD ,6,11/13/2011 12:32,2.95,13426.0,United Kingdom
562014,21155,RED RETROSPOT PEG BAG,6,8/1/2011 14:05,2.55,14341.0,United Kingdom
567333,23206,LUNCH BAG APPLE DESIGN,10,9/19/2011 14:55,1.65,14282.0,United Kingdom
553739,22569,FELTCRAFT CUSHION BUTTERFLY,4,5/19/2011 9:23,3.75,14895.0,United Kingdom
561807,23287,RED VINTAGE SPOT BEAKER,8,7/29/2011 15:02,0.85,17491.0,United Kingdom
